Index	ZINCID	InChIKey	SMILES
7021	ZINC12113475	KVSRPNXLXRZLOW-UHFFFAOYSA-N	CC1=CC2=C(S1)C3=C(N2C)C(=O)N(N=C3)CC4=CC=C(C=C4)OC
7022	ZINC12136841	ROMFZBBIJSONPM-LUAWRHEFSA-N	C1=CC=C(C=C1)C=C2C(=O)N(C(=O)S2)CCC#N
7023	ZINC12143560	GIOGJXJAAMPLNN-AWEZNQCLSA-N	COc1ccc(cc1)S(=O)(=O)N1CCO[C@H](C1)Cn1cncc1
7024	ZINC12170472	LTIGBEPXXOGOFS-XMMPIXPASA-O	O[C@H](C[NH+]1CCC(CC1)Cn1c(=O)c2cccc3c2c(c1=O)ccc3)COc1cc(C)ccc1C(C)C
7025	ZINC12274914	WHBGBEVNCRHNNL-UYRXBGFRSA-M	COc1ccc(cc1)c1nn(cc1/C=C/1\SC(=S)N(C1=O)CCS(=O)(=O)[O-])c1ccccc1
7026	ZINC12321007	UZVBXQDHMVRALQ-OXJNMPFZSA-N	C1C(CC(=O)C2=C1OC(=C(C2C3=CC=CC=C3)C#N)N)C4=CC=CC=C4
7027	ZINC12321008	UZVBXQDHMVRALQ-JXFKEZNVSA-N	C1C(CC(=O)C2=C1OC(=C(C2C3=CC=CC=C3)C#N)N)C4=CC=CC=C4
7028	ZINC12321009	UZVBXQDHMVRALQ-OXQOHEQNSA-N	C1C(CC(=O)C2=C1OC(=C(C2C3=CC=CC=C3)C#N)N)C4=CC=CC=C4
7029	ZINC12321010	UZVBXQDHMVRALQ-UZLBHIALSA-N	C1C(CC(=O)C2=C1OC(=C(C2C3=CC=CC=C3)C#N)N)C4=CC=CC=C4
7030	ZINC12325075	QTLUVUGKTKECIF-UHFFFAOYSA-O	O=C(c1ccc(o1)Br)Nc1cccc(c1N1CC[NH+](CC1)C)Cl
7031	ZINC12336348	LHCAALSSPCHRFS-UHFFFAOYSA-O	C1=CC=C(C=C1)N2C=C(N=N2)C[NH3+]
7032	ZINC12336533	WIYOYUQVNPTVQG-UHFFFAOYSA-N	C1=CC2=C(C(=C1)Cl)NN=C2
7033	ZINC12339022	ARKQCBSGSQCIEZ-YWEYNIOJSA-N	Oc1ccc(Br)cc1\C=C\2/SC(=S)NC2=O
7034	ZINC12339625	UAKWLVYMKBWHMX-PTNGSMBKSA-N	CN(C)C1=CC=C(C=C1)C=C2C3=CC=CC=C3NC2=O
7035	ZINC12339629	JBJYTZXCZDNOJW-RAXLEYEMSA-N	COC1=CC(=C(C(=C1)OC)C=C2C3=CC=CC=C3NC2=O)OC
7036	ZINC12339635	SOHLANGNFXOOEF-UVTDQMKNSA-N	COC1=CC=C(C=C1)C=C2C3=CC=CC=C3NC2=O
7037	ZINC12341773	DZPOUCQZRNTFFR-YFHOEESVSA-N	CCc1ccc(\C=C\2/SC(=O)NC2=O)cc1
7038	ZINC12341811	RAYIDZVPIAJJPF-YVMONPNESA-N	C1=CC(=CC=C1C=C2C(=O)NC(=S)S2)O
7039	ZINC12341826	IPQWMGNQGDHUJR-TWGQIWQCSA-N	COC1=CC=CC(=C1)C=C2C(=O)NC(=O)S2
7040	ZINC12343491	MAEICGOAHFFMEL-UHFFFAOYSA-N	C1CCC(CC1)C(=O)N2CCN(CC2)C3CCCCC3
7041	ZINC12343955	TURIRIIGEMCNAC-TWGQIWQCSA-N	CC1=CC=CC(=C1)C=C2C(=O)NC(=O)S2
7042	ZINC12350577	KSHSYBSEZAKVGL-OVCLIPMQSA-N	C\C(=N/OC(=O)c1ccc(Cl)cc1)\c2nccs2
7043	ZINC12353762	XIESSJVMWNJCGZ-VKJFTORMSA-N	C1CC2C(C1)C3=C(C=CC(=C3)O)OC2C4=CC=C(C=C4)O
7044	ZINC12354765	LZURCICLQQQODJ-UHFFFAOYSA-N	CC1=C(N2C=CC=CC2=N1)C3=NC(=NC=C3)N
7045	ZINC12354799	KTIAVDWJHSVFJO-UHFFFAOYSA-N	C1CCC(C1)C2=CC(=NN2)NC(=O)C3=CC=C(C=C3)Br
7046	ZINC12354826	PWGAHYYSCYXLLY-LCYFTJDESA-N	C1=CC=C2C(=C1)C(=CNC3=CC=C(C=C3)S(=O)(=O)N)C(=O)N2
7047	ZINC12354940	KAJXOWFGKYKMMZ-UHFFFAOYSA-N	O=C1NC(=O)c2c1c3c4ccccc4[nH]c3c5[nH]c6ccccc6c25
7048	ZINC12355027	UJWDYGUWYIFRRY-UXBLZVDNSA-N	C1CN(C(=O)CN1S(=O)(=O)C=CC2=CC=C(C=C2)Cl)CC3=CC4=C(N3)C=CN=C4
7049	ZINC12355112	ARIOBGGRZJITQX-UHFFFAOYSA-N	C1=CC(=C(C(=C1)F)NC(=S)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F
7050	ZINC12355964	ZQTSNGJHMUKLOM-CYBMUJFWSA-N	C1C2C3=C(CC4=C2C(=CC=C4)CN1)C(=C(C=C3)O)O
7051	ZINC12355992	AHYUXDAZVIOABZ-UHFFFAOYSA-O	[NH2+](CCCc1ccccc1)CCCOc1ccccc1
7052	ZINC12356005	PSDOCJRHKUVMFW-MRXNPFEDSA-O	COc1ccc(cc1)C[C@H]([NH2+]CCCc1ccccc1)C
7053	ZINC12356006	PSDOCJRHKUVMFW-INIZCTEOSA-O	COc1ccc(cc1)C[C@@H]([NH2+]CCCc1ccccc1)C
7054	ZINC12356108	OCAXFDULERPAJM-JKWVGCSGSA-O	Clc1ccc(cc1)[C@H](c1ccccc1)OC1C[C@@H]2CC[C@H](C1)[NH+]2C
7055	ZINC12356413	VIHHTBYBRANJQC-UHFFFAOYSA-O	O=C(c1cccc2c1NCC2)NCCCC[NH+]1CCN(CC1)c1nsc2c1cccc2
7056	ZINC12357004	HUBJUNYFFJVKPC-SNVBAGLBSA-O	C[C@H](c1cccc(c1)N1CCOCC1)[NH3+]
7057	ZINC12358153	VNDRRWBKNSHALL-UHFFFAOYSA-M	C1=CN=C(N=C1)OC2=CC(=C(C=C2)NC(=O)C3=C(C=C(C=C3)Cl)Cl)C(=O)[O-]
7058	ZINC12358521	XZFRIPGNUQRGPI-WLPVIMDJSA-M	CCCCC[C@@H](/C=C/[C@H]1[C@H](O)C[C@H]2[C@@H]1C/C(=C\CCCC(=O)[O-])/C2)O
7059	ZINC12358639	DAHPIMYBWVSMKQ-UHFFFAOYSA-N	O=NN(c1ccccc1)O
7060	ZINC12358651	SHGAZHPCJJPHSC-YCNIQYBTSA-M	CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)[O-])C)C
7061	ZINC12358797	JYGXADMDTFJGBT-IRZSNYKVSA-N	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O
7062	ZINC12358883	NGHOLYJTSCBCGC-VAWYXSNFSA-N	C1=CC=C(C=C1)COC(=O)/C=C/C2=CC=CC=C2
7063	ZINC12358966	VBRNLOQCBCPPHL-VHEBQXMUSA-M	Cc1ccc(c(c1)/N=N/c1c(O)cc(c2c1cccc2)S(=O)(=O)[O-])O
7064	ZINC12359024	DSLZVSRJTYRBFB-DUHBMQHGSA-L	O[C@H]([C@H](C(=O)[O-])O)[C@H]([C@@H](C(=O)[O-])O)O
7065	ZINC12359526	VDBNYAPERZTOOF-UHFFFAOYSA-N	C1=CC=C2C(=C1)C=CNC2=O
7066	ZINC12360440	WVHHDPGQZGEEGP-CYVLTUHYSA-L	[O-]C(=O)C1=NN(/C(=N\c2nc3c(s2)cccc3)/C1)c1ccc(cc1)S(=O)(=O)[O-]
7067	ZINC12360740	MLVNLAHRZDXSAM-UHFFFAOYSA-N	C1OC2=C(O1)C=C(C=C2)CNC3=NC=NC4=CC=CC=C43
7068	ZINC12360812	XHDLVMPUSXRZOS-FOIQADDNSA-N	C1C2C(=O)NCC(=O)N2C(C3=C1C4=CC=CC=C4N3)C5=CC6=C(C=C5)OCO6
7069	ZINC12360849	SDAVSHBEXSOEJO-RCZVLFRGSA-N	COC1=CC=C(C=C1)C2C3=C(CC4N2C(=O)CN(C4=O)C5CCCC5)C6=CC=CC=C6N3
7070	ZINC12365464	YMGWYPXWGVJIAJ-UHFFFAOYSA-N	C1=CC=C(C=C1)C(=O)C2=C(N(N=C2)C3=CC=CC=C3)N
7071	ZINC12365474	QGOAMMIGXAHGDL-UHFFFAOYSA-N	C1CN(CCN1CC2=CC=CC=C2)C(=O)C3=C4C=CNC4=CC=C3
7072	ZINC12367067	OOOJWRSQJXGEDS-UHFFFAOYSA-N	C1=CC(=C(C=C1N2C(=O)C=CS2)Cl)F
7073	ZINC12367068	FLVXYAGCEOJNQC-UHFFFAOYSA-N	Clc1cccc(c1F)n1sccc1=O
7074	ZINC12368102	PCFFNCMKFYVCBU-RREIPUBJSA-N	CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C=NNC3=C(C=NC=C3Cl)Cl
7075	ZINC12368153	PLAIAIKZKCZEQF-OAHLLOKOSA-N	COC(=O)c1cc(Cl)cc2c1N[S@](=O)S2
7076	ZINC12368669	ORGCJYCWFZQEFX-TWGQIWQCSA-N	COC1=CC=C(C=C1)C=C2C(=O)NC(=S)S2
7077	ZINC12368743	PNPNALAFJBTBHH-FQEVSTJZSA-N	C1CCC(CC1)C2=CC=C(C=C2)NC3=NC(=O)C(S3)CC(=O)NC4=CC=C(C=C4)OC(F)(F)F
7078	ZINC12368744	PNPNALAFJBTBHH-HXUWFJFHSA-N	C1CCC(CC1)C2=CC=C(C=C2)NC3=NC(=O)C(S3)CC(=O)NC4=CC=C(C=C4)OC(F)(F)F
7079	ZINC12369679	SASZCAFOFBMEIA-UHFFFAOYSA-N	CC(C)C1=CC=C(C=C1)NC(=O)C2=CSC(=N2)CC3=C(C=CC=C3Cl)Cl
7080	ZINC12370056	OWFFATZZLMFXGR-UHFFFAOYSA-N	C1=CC=C(C=C1)COC2=CC=C(C=C2)N3C(=O)NN=C3SC4=NC=C(S4)[N+](=O)[O-]
7081	ZINC12370057	QFRLDZGQEZCCJZ-UHFFFAOYSA-N	C1COC2=C(O1)C=CC(=C2)N3C(=O)NN=C3SC4=NC=C(S4)[N+](=O)[O-]
7082	ZINC12370063	NASSVQVVJPJVJF-UHFFFAOYSA-N	Fc1cccc(Cl)c1CSc2nnc(c3occc3)n2c4ccc(OCc5ccccc5)cc4
7083	ZINC12370274	TXQZIKDWFOLTSC-UHFFFAOYSA-N	C1=CC(=CC(=C1)CO)CN2C=CN=C2
7084	ZINC12370275	BGYZLOIBJCHCTI-UHFFFAOYSA-N	C1=CC(=CC(=C1)Br)CN2C=CN=C2
7085	ZINC12370277	FSLVBXCLXDGFRE-UHFFFAOYSA-N	OCc1ccc(Cn2ccnc2)cc1
7086	ZINC12371624	CVOOZMVRMIQHQN-UVTDQMKNSA-N	COc1cccc(\C=C\2/SC(=NC2=O)c3ccccc3)c1O
7087	ZINC12372437	KIGXAPARJYAEQL-UHFFFAOYSA-M	CC1=C(C=CC2=C1NC=C(C2=O)C(=O)[O-])Cl
7088	ZINC12374719	KYQZWONCHDNPDP-YNWKUBOOSA-N	OC[C@@H]1O[C@H](Oc2ccc3c(c2)occ(c3=O)c2ccc(cc2)O)[C@@H]([C@@H]([C@@H]1O)O)O
7089	ZINC12374720	KYQZWONCHDNPDP-MYGYKHERSA-N	C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O)O
7090	ZINC12374721	KYQZWONCHDNPDP-KTIPNOMGSA-N	C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O)O
7091	ZINC12375034	XZIZYTUIRQMBPN-UHFFFAOYSA-N	C1=CC2=C(N=C1)SC(=C2N)C(=O)N
7092	ZINC12375686	IHYIQEBEGTWEDV-GHXNOFRVSA-M	S=C1N=C(/C(=C/c2ccc(o2)c2ccccc2Cl)/S1)[O-]
7093	ZINC12375863	JGKFWCXVYCDKDU-UHFFFAOYSA-M	C1=CC=C(C=C1)C(=O)CC(=O)C(=O)[O-]
7094	ZINC12375998	ZMISODWVFHHWNR-UHFFFAOYSA-O	C1C[NH2+]CCC1C(C2=CC=CC=C2)(C3=CC=CC=C3)O
7095	ZINC12376387	RDNDSCCANZUONG-UHFFFAOYSA-N	Nc1nonc1\C(=N\O)\NCc2ccccc2
7096	ZINC12377202	BNSKFCOAYKYHCS-UHFFFAOYSA-N	C1=CC2=C(C(=O)N=C2C=C1)NC3=CC=CC(=C3)C(F)(F)F
7097	ZINC12381018	YKCHBOMSVGFEOO-OHMLCJAVSA-M	CC(C(=O)[O-])NC(=O)C(=CC1=CC=CO1)NC(=O)C2=CC=CO2
7098	ZINC12381020	YKCHBOMSVGFEOO-FJUNDMEASA-M	CC(C(=O)[O-])NC(=O)C(=CC1=CC=CO1)NC(=O)C2=CC=CO2
7099	ZINC12382914	GXIDNNRIWNVXTL-XFFZJAGNSA-N	CC(C)C1=CC=C(C=C1)C=C2C(=O)NC(=O)S2
7100	ZINC12395125	LMCDBHQJCWWUAK-UHFFFAOYSA-N	Cc1ccccc1c2oc(N)c(n2)C(=O)N
7101	ZINC12397616	AVRBCQVMEHMRQS-QMMMGPOBSA-O	CCc1noc(c1)[C@@H]1CCC[NH2+]1
7102	ZINC12397618	AVRBCQVMEHMRQS-MRVPVSSYSA-O	CCc1noc(c1)[C@H]1CCC[NH2+]1
7103	ZINC12402582	BUGYDGFZZOZRHP-WSVSKBAQSA-O	C[C@]12CC3C[C@@](C1)(C)CC(C2)(C3)[NH3+]
7104	ZINC12402836	GKIRPKYJQBWNGO-QPLCGJKRSA-O	CC[NH+](CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3
7105	ZINC12402859	SDWIOXKHTFOULX-AFCXAGJDSA-L	O[C@@H]1[C@H](O)[C@H](O[C@H]1n1cnc(n1)C(=O)N)COP(=O)([O-])[O-]
7106	ZINC12402866	ZOOGRGPOEVQQDX-UUOKFMHZSA-M	C1C2C(C(C(O2)N3C=NC4=C3NC(=NC4=O)N)O)OP(=O)(O1)[O-]
7107	ZINC12403083	FONFGNGCCZIGRM-YFHOEESVSA-N	CN(C)C1=CC=C(C=C1)C=C2C(=O)NC(=O)S2
7108	ZINC12403084	DSOCMEHEONDHCK-WUXMJOGZSA-N	Cc1ccc(\C=N\NC2=NC(=O)CS2)cc1
7109	ZINC12403124	XFFSCOOTVXBLCK-QAVVBOBSSA-L	[O-]C(=O)c1cc(/N=N/c2ccc(cc2)c2ccc(cc2)/N=N/c2ccc(c(c2)C(=O)[O-])O)ccc1O
7110	ZINC12403599	XDGIFUBPAVQFCJ-GZTJUZNOSA-N	CC(=NNC(=S)N)C1=CC=C(C=C1)C2=CC=CC=C2
7111	ZINC12404136	UBGOHCLUQIGIRN-UHFFFAOYSA-N	C1COCCN1C(=O)C2=CC(=CC=C2)NC(=O)NC3=CC=C(C=C3)Cl
7112	ZINC12404515	LFWHFZJPXXOYNR-MFOYZWKCSA-M	CSc1ccc(cc1)/C=C/1\c2ccc(cc2C(=C1C)CC(=O)[O-])F
7113	ZINC12404913	HHDQALFTQXKWNB-ZCFIWIBFSA-N	C[C@@H]1CCCc2c1c1c(N)ncnc1s2
7114	ZINC12404914	HHDQALFTQXKWNB-LURJTMIESA-N	C[C@H]1CCCc2c1c1c(N)ncnc1s2
7115	ZINC12405071	ZMLWOOMWRCRLCH-QURGRASLSA-M	Oc1cc(c2c(c1/N=N/c1c(O)ccc3c1cccc3)cccc2)S(=O)(=O)[O-]
7116	ZINC12405177	OKZXHSSXTVFTDR-UHFFFAOYSA-N	CCCCN(CCCC)C1=CC=C(C=C1)C=CC2=CC=[N+](C=C2)CCC[N+](CC)(CC)CC
7117	ZINC12405300	UVXROFHNHSQBQI-UHFFFAOYSA-N	CN1C2=C(C(=O)N(C1=O)C)NC(=N2)C3=CC(=CC=C3)OC
7118	ZINC12405301	WRSBUPSNCRSOAU-UHFFFAOYSA-N	CN1C2=C(C(=O)N(C1=O)C)NC(=N2)C3=CC=CC=C3OC
7119	ZINC12405386	RWNRBPFXDDCJTH-UHFFFAOYSA-O	CCCn1c2nc([nH]c2c(=O)n(c1=O)CCC)c1ccc(cc1)S(=O)(=O)N(CC[NH+](C)C)C
7120	ZINC12405396	BPIQNFNKBYWCNB-VOTSOKGWSA-N	CN1C2=C(C(=O)N(C1=O)C)NC(=N2)C=CC3=CC(=C(C(=C3)OC)OC)OC
7121	ZINC12405397	KIAYWZXEAJWSGJ-BQYQJAHWSA-N	COc1c(OC)cc(cc1OC)/C=C/c1nc2c(n1C)c(=O)n(c(=O)n2C)C
7122	ZINC12405523	JWHINRCANJWPCL-PWSUYJOCSA-N	CCCCCCC(C(C)O)N1C=C(N=C1)C(=O)N
7123	ZINC12405544	DAWSASDELFSMFB-NWDGAFQWSA-N	C[C@@H]([C@H](n1cnc2c1ccnc2N)CCCCCC)O
7124	ZINC12405570	VVHDYJFDZYHAMR-QCUYGVNKSA-N	CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=CN=C3NCC4=CC=CC=C4)O)O
7125	ZINC12405693	HDAPVDGMACVEKL-UHFFFAOYSA-N	CCCCn1c(=O)c2[nH]cnc2n(c1=O)CCCC
7126	ZINC12406757	PUOSMKKCIRXXJL-UHFFFAOYSA-M	CC1=C2C(=NN(C2=O)C3=NC4=CC=CC=C4S3)C=C(N1CCC5=CN=CN5)[O-]
7127	ZINC12406946	VINZAEQAZWVGHS-PHIMTYICSA-N	CC1CCCC(N1S(=O)(=O)C2=CC=C(C=C2)[N+](=O)[O-])C
7128	ZINC12407068	IUQSEAWMZCUHDN-YFHOEESVSA-N	CN1C(=S)S\C(=C/c2ccccc2C)\C1=O
7129	ZINC12407284	ZCQNEHSJTBPNPT-YVMONPNESA-N	C1=CC(=CC(=C1)O)C=C2C(=O)NC(=S)S2
7130	ZINC12407294	FHRKKLBIQCOIMF-YVMONPNESA-N	C1=CC(=CC(=C1)F)C=C2C(=O)NC(=O)S2
7131	ZINC12407391	OTTGINRZTJUWBT-YVMONPNESA-N	C1=CC(=CC=C1C=C2C(=O)NC(=O)S2)Cl
7132	ZINC12408973	BGYGQXZHOBKLTR-YVMONPNESA-N	C1=CC(=CC(=C1)F)C=C2C(=O)NC(=S)S2
7133	ZINC12408977	DTXPSQFSJWKKSG-YVMONPNESA-N	C1=CC(=CC(=C1)Cl)C=C2C(=O)NC(=O)S2
7134	ZINC12409475	VUXDSWRSGDQYRJ-TWGQIWQCSA-N	CC1=CC=C(C=C1)C=C2C(=O)NC(=O)S2
7135	ZINC12410091	WUWDLXZGHZSWQZ-WQLSENKSSA-N	CC1=CC(=C(N1)C=C2C3=CC=CC=C3NC2=O)C
7136	ZINC12410242	USXYDBGSWSSTGE-OCAPTIKFSA-O	Clc1ccc(nn1)N1C[C@@H]2CC[C@H](C1)[NH2+]2
7137	ZINC12410487	NLXZQFMPNGKKQX-UHFFFAOYSA-N	CC1=CC(=C2C(=C1)NC(=O)C(=O)N2)C
7138	ZINC12410597	UZEFHQIOSJWWSB-UHFFFAOYSA-N	C1=CC(=CC=C1N=[N+]=[N-])S(=N)(=O)O
7139	ZINC12411350	SUBMRWBVOYVTQQ-YBEGLDIGSA-N	CCOC1=C(C(=CC(=C1)C=C2C(=O)N=C(S2)C3=CC=C(C=C3)C)Cl)O
7140	ZINC12414057	RBTBFTRPCNLSDE-UHFFFAOYSA-N	CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2
7141	ZINC12416741	GWEHVDNNLFDJLR-UHFFFAOYSA-N	O=C(Nc1ccccc1)Nc2ccccc2
7142	ZINC12417747	JINDARNDFYFWDT-TXEJJXNPSA-N	C[C@@H]1CCC[C@H](C)N1S(=O)(=O)c2ccccc2
7143	ZINC12418314	GLHVXTUPIGWXRE-ZSOIEALJSA-N	COc1cc(Cl)cc(\C=C\2/SC(=NC2=O)c3ccccc3)c1O
7144	ZINC12418339	BTIAAMWQYVYEFI-ZROIWOOFSA-N	COC1=C(C(=CC(=C1)C=C2C(=O)N=C(S2)C3=CC=CC=C3)Cl)O
7145	ZINC12421848	SUZLPICITRHWOF-UHFFFAOYSA-N	C1=CC2=C(C(=C1)C(F)(F)F)NC=C(C2=O)C(=O)NC3=NC=CS3
7146	ZINC12427841	JOEYVYNGBCYTGH-UHFFFAOYSA-N	OCCCCn1c(cn2c1nc1c2c(=O)[nH]c(=O)n1C)c1ccccc1
7147	ZINC12428108	LSHHYKYAEHDOGB-UHFFFAOYSA-N	CN1C2=C(CNCC2)C3=CC=CC=C31
7148	ZINC12428297	DBSHFABBWSZJLZ-UHFFFAOYSA-N	Clc1cc(Cl)c2c(c1)[nH]c(=O)c(=O)[nH]2
7149	ZINC12428433	AYMYWHCQALZEGT-ORCRQEGFSA-N	C1=CC(=C(C=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O)O
7150	ZINC12428439	BUPWPQSTALKSKT-UUILKARUSA-N	Oc1ccc(Br)cc1\C=N\NC2=NC(=O)CS2
7151	ZINC12428514	PQCBMLVRDBJEMS-SDQBBNPISA-N	C1=CC(=C(C=C1Cl)C2=CC=C(O2)/C=C\3/C(=O)NC(=S)S3)Cl
7152	ZINC12428587	RJZWEPFYPQHKQE-PUOZGBORSA-M	C1=CC(=C(C=C1C2=CC=C(O2)C=C3C(=O)N(C(=N)S3)C4=NC=CS4)C(=O)O)[O-]
7153	ZINC12428618	ULWSONREDISANN-YVMONPNESA-N	C1=CC(=CC(=C1)Br)C=C2C(=O)NC(=O)S2
7154	ZINC12428918	RRAXPPHKWFOGGL-LVZFUZTISA-N	[O-]C(=O)CCC/[NH+]=C(/c1cc(F)ccc1O)\c1ccc(cc1)Cl
7155	ZINC12428943	KHBZUTKCIKDFSN-LFYBBSHMSA-N	C1C(=O)N=C(S1)NN=CC2=CC=C(C=C2)Cl
7156	ZINC12462331	MSSKPFLEWKFPNB-ZSOIEALJSA-N	CC1=C(C=C(C=C1)C2=CC=C(O2)/C=C\3/C(=O)N(C(=S)S3)C)Cl
7157	ZINC12466741	KXNPVXPOPUZYGB-MXSMSXNCSA-N	C[C@@H]1CCN([C@H](C1)C(=O)[O-])C(=O)[C@@H](NS(=O)(=O)c1cccc2c1NC[C@H](C2)C)CCCNC(=[NH2+])N
7158	ZINC12466745	KXNPVXPOPUZYGB-XYVMCAHJSA-N	C[C@@H]1CCN([C@H](C1)C(=O)[O-])C(=O)[C@@H](NS(=O)(=O)c1cccc2c1NC[C@@H](C2)C)CCCNC(=[NH2+])N
7159	ZINC12466871	PIPAJLPNWZMYQA-WFVVYAPDSA-N	C[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C
7160	ZINC12468792	GGXICVAJURFBLW-CEYXHVGTSA-N	CC(C)OC(=O)CCCC=CCC1C(CC(C1CCC(CCC2=CC=CC=C2)O)O)O
7161	ZINC12476360	BYRRVQLSJUPHPO-UHFFFAOYSA-N	C1CCC(C1)C(=O)NC2=NC(=CS2)C3=CC=CC=N3
7162	ZINC12481420	HFYFOFMVURXVSD-UHFFFAOYSA-N	CC1=CC2=C(C=C1)N=C(N2)C3=CC=CC=N3
7163	ZINC12487116	FKDHVFZSRUETTG-UHFFFAOYSA-N	C1=CC=C(C=C1)CCNC(=S)NC2=NC=C(C=C2)Br
7164	ZINC12493522	XCCTYIAWTASOJW-XVFCMESISA-K	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])[O-])O)O
7165	ZINC12494489	QYSXJUFSXHHAJI-GOTMLVSZSA-N	CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C
7166	ZINC12494625	VWFJDQUYCIWHTN-YFVJMOTDSA-K	CC(=CCCC(=CCCC(=CCOP(=O)([O-])OP(=O)([O-])[O-])C)C)C
7167	ZINC12495255	RYAUSSKQMZRMAI-YESZJQIVSA-N	CC1CN(CC(O1)C)CC(C)CC2=CC=C(C=C2)C(C)(C)C
7168	ZINC12495394	DCFDGBUSHRBZBV-UHFFFAOYSA-N	C1=CC(=C(C=C1[N+](=O)[O-])NC(=S)NC(=O)C2=C(C=C(C=C2)Cl)Cl)O
7169	ZINC12496349	MRVYFOANPDTYBY-YORTWTKJSA-I	O[C@H]1[C@@H](O[P@](=O)(O)[O-])[C@H](OP(=O)([O-])[O-])[C@H]([C@@H]([C@H]1O)O[P@](=O)(O)[O-])O[P@](=O)(O)[O-]
7170	ZINC12496510	WMWTYOKRWGGJOA-ZEVWSBCOSA-N	CCC(=O)OC1(C(CC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C)C(=O)SCF
7171	ZINC12496520	WMHAOJIJVNDMKA-BRIYLRKRSA-M	CCCCC[C@@H](CC[C@H]1[C@H](O)C[C@@H]([C@@H]1CCCCCCC(=O)[O-])O)O
7172	ZINC12496555	YKIRCSCMMMEEDI-QAASZIRWSA-M	O[C@H](C/C=C\CCCCC(F)(F)F)/C=C/C=C/C=C\[C@H](CCCC(=O)[O-])O
7173	ZINC12501080	RPGZQOOZHIEPJW-OAHLLOKOSA-N	CN1C=C(C2=C1C=CC(=C2)F)C3=C(C(=O)NC3=O)C4=CC(=CC=C4)NCC(CO)O
7174	ZINC12501627	YWFHDUFNGSJLTL-SECBINFHSA-N	CCCCCCC(C)NC=O
7175	ZINC12501629	YWFHDUFNGSJLTL-VIFPVBQESA-N	CCCCCCC(C)NC=O
7176	ZINC12502280	MXWDSZWTBOCWBK-UHFFFAOYSA-N	CN(C)c1ccc(cc1)C(=O)NCCCCCCC(=O)NO
7177	ZINC12502774	KFTNEILVDDUXGR-SECBINFHSA-N	Brc1ccc(cc1)[C@H](NC(=O)c1cc(F)ccc1O)C
7178	ZINC12502867	GJXWDTUCERCKIX-UHFFFAOYSA-M	C(CN(C=O)O)CP(=O)(O)[O-]
7179	ZINC12502869	ZUEBVBPVXLQMQR-SECBINFHSA-M	SC[C@H](C(=O)[O-])Cc1ccccc1
7180	ZINC12502871	ZUEBVBPVXLQMQR-VIFPVBQESA-M	SC[C@@H](C(=O)[O-])Cc1ccccc1
7181	ZINC12502895	OEWLGQKSTDZKFN-PQDNFBNRSA-N	C(C1C(C(C(C2(O1)C(=O)NC(=S)N2)O)O)O)O
7182	ZINC12502898	OEWLGQKSTDZKFN-WGRAPJIFSA-N	C(C1C(C(C(C2(O1)C(=O)NC(=S)N2)O)O)O)O
7183	ZINC12502951	UDBHGUOSOKOIAX-UHFFFAOYSA-N	C1CCN(CC1)C(=O)CSC2=NC(=O)C=C(N2)C(F)(F)F
7184	ZINC12503116	ARAIBEBZBOPLMB-UFGQHTETSA-N	CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)[O-])[NH+]=C(N)N
7185	ZINC12503151	QSQFNJKOCUNQPP-QPJJXVBHSA-P	CC(=[OH+])/N=c\1/sc([nH+]n1C)S(=O)(=O)[NH-]
7186	ZINC12503187	IKENVDNFQMCRTR-UHFFFAOYSA-O	CC1=[NH+]C2=C(N1)CCN(C3=CC=CC=C32)C(=O)C4=CC=C(C=C4)NC(=O)C5=CC=CC=C5C6=CC=CC=C6
7187	ZINC12503817	OIFWQOKDSPDILA-XLPZGREQSA-L	CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)([O-])[O-])N=[N+]=[N-]
7188	ZINC12503861	LRVZOSYMNMNQFR-SHUUEZRQSA-L	O[C@@H]1[C@H](O)[C@H](O[C@H]1n1ncc(=O)[nH]c1=O)COP(=O)([O-])[O-]
7189	ZINC12503940	FFCFXJXBXUOFIU-UHFFFAOYSA-N	Ic1ccc2c(c1)CNCC2
